29/01/2022,16:24:52,XXXX000-000,000000,0,,,,,,00000
29/01/2022,16:30:54,XXXX000-000,000000,0,,,,,,00000
29/01/2022,16:36:38,XXXX000-000,000000,0,,,,,,00000
29/01/2022,16:37:47,XXXX000-000,000000,0,,,,,,00000
29/01/2022,16:40:46,XXXX000-000,000000,0,,,,,,00000
29/01/2022,16:42:14,XXXX000-000,000000,0,,,,,,00000
29/01/2022,16:55:00,XXXX000-000,000000,0,,,,,,00000
29/01/2022,17:51:26,XXXX000-000,000000,0,,,,,,00000
