30/01/2022,10:54:55,XXXX000-000,000000,0,,,,,,00000
30/01/2022,11:29:36,XXXX000-000,000000,0,,,,,,00000
30/01/2022,12:46:33,XXXX000-000,000000,0,,,,,,00000
30/01/2022,12:50:16,XXXX000-000,000000,0,,,,,,00000
30/01/2022,12:58:01,XXXX000-000,000000,0,,,,,,00000
30/01/2022,13:24:34,XXXX000-000,000000,0,,,,,,00000
30/01/2022,13:26:52,XXXX000-000,000000,0,,,,,,00000
