25/01/2022,15:46:29,XXXX000-000,000000,0,,,,,,00000
25/01/2022,15:48:48,XXXX000-000,000000,0,,,,,,00000
25/01/2022,19:03:46,XXXX000-000,000000,0,,,,,,00000
25/01/2022,19:37:01,XXXX000-000,000000,0,,,,,,00000
25/01/2022,19:40:16,XXXX000-000,000000,0,,,,,,00000
